법정동,지번,단지명,건축년도,거래연도,거래월,거래일,지역코드,층,전용면적,거래금액,구별
이촌동,412,이촌코오롱(A),1999,2022,11,18,11170,6,114.69,"200,000",용산구
이촌동,402,강촌,1998,2022,12,30,11170,15,114.595,"215,000",용산구
보광동,151,리버빌(삼성),2000,2022,12,29,11170,4,59.7,"100,000",용산구
한강로2가,422,래미안용산더센트럴,2017,2022,12,13,11170,37,135.27,"350,000",용산구
한남동,732-19,장미1,1976,2022,12,15,11170,4,66.28,"169,000",용산구
산천동,204,한강타운,2001,2022,12,10,11170,12,59.69,"90,000",용산구
후암동,423-1,후암미주,1980,2022,12,10,11170,5,62.78,"105,000",용산구
이촌동,418,동부센트레빌,2001,2022,12,14,11170,19,100.92,"210,000",용산구
원효로4가,178,강변삼성스위트,1999,2022,12,29,11170,15,59.94,"130,000",용산구
한강로1가,50-1,용산파크자이,2005,2022,12,22,11170,8,123.12,"156,000",용산구
문배동,24-6,CJ나인파크,2007,2022,12,6,11170,4,97.24,"134,000",용산구
원효로4가,109-4,풍전,1971,2023,1,20,11170,2,81.72,"90,000",용산구
문배동,17-1,지오베르크,2004,2023,1,31,11170,13,84.99,"120,000",용산구
이촌동,412,이촌코오롱(A),1999,2023,1,26,11170,7,59.82,"131,000",용산구
한강로3가,98,센트럴파크,2020,2023,1,10,11170,9,135.3849,"370,000",용산구
문배동,11-14,이안용산1차(101동),2005,2023,1,26,11170,3,107.53,"121,600",용산구
후암동,302,신주에지앙,2004,2023,1,30,11170,4,106.83,"85,000",용산구
한강로3가,63-389,용산시티파크(1단지),2007,2023,1,18,11170,22,143.36,"340,000",용산구
이촌동,404,한가람,1998,2023,1,20,11170,8,84.89,"176,000",용산구
한남동,1-44,힐탑트레져1동,2003,2023,1,25,11170,3,224.21,"430,000",용산구
보광동,151,리버빌(삼성),2000,2023,1,14,11170,15,84.74,"140,000",용산구
이촌동,301-10,로얄맨숀,1972,2023,2,25,11170,6,186.12,"189,998",용산구
산천동,193,리버힐삼성,2001,2023,2,28,11170,11,114.48,"140,000",용산구
원효로4가,178,강변삼성스위트,1999,2023,2,28,11170,12,59.94,"123,000",용산구
후암동,41-1,몬테피오레,2012,2023,2,26,11170,3,82.06,"77,100",용산구
이촌동,301-155,두산위브트레지움,1976,2023,2,27,11170,12,89.09,"131,000",용산구
이촌동,301-10,로얄맨숀,1972,2023,2,25,11170,6,186.12,"190,000",용산구
한강로3가,98,센트럴파크,2020,2023,2,27,11170,22,114.8905,"279,800",용산구
도원동,23,삼성래미안,2001,2023,2,21,11170,9,59.94,"106,000",용산구
원효로1가,46-3,용산파크뷰(46-3),2018,2023,2,25,11170,15,27.57,"49,500",용산구
한강로3가,98,센트럴파크,2020,2023,2,23,11170,27,114.8905,"320,000",용산구
이촌동,404,한가람,1998,2023,3,25,11170,21,84.96,"180,000",용산구
이촌동,300-10,점보,1974,2023,3,25,11170,7,217.36,"195,000",용산구
한강로2가,2-11,한강로대우아이빌,2004,2023,3,24,11170,11,28.22,"37,000",용산구
이촌동,404,한가람,1998,2023,3,30,11170,16,84.89,"197,000",용산구
이촌동,300-10,점보,1974,2023,3,25,11170,7,217.36,"195,000",용산구
한강로3가,98,센트럴파크,2020,2023,3,28,11170,30,114.8905,"325,000",용산구
원효로4가,109-4,풍전,1971,2023,3,29,11170,1,67.04,"74,500",용산구
서빙고동,241-21,신동아,1984,2023,3,24,11170,6,210.25,"393,000",용산구
이촌동,404,한가람,1998,2023,3,27,11170,2,84.96,"170,000",용산구
한남동,828,한남아이파크애비뉴,2017,2023,3,29,11170,16,48.7897,"103,000",용산구
한강로3가,98,센트럴파크,2020,2023,4,12,11170,31,135.3849,"405,000",용산구
한강로3가,98,센트럴파크,2020,2023,4,12,11170,31,135.3849,"405,000",용산구
이촌동,300-23,한강맨숀,1971,2023,4,19,11170,2,87.54,"334,000",용산구
이촌동,300-11,왕궁,1974,2023,4,27,11170,1,102.48,"224,500",용산구
산천동,193,리버힐삼성,2001,2023,4,28,11170,14,59.55,"105,000",용산구
청암동,181,GS자이,2005,2023,4,7,11170,7,223.75,"300,000",용산구
이태원동,22-2,청화1,1982,2023,4,29,11170,8,104.69,"189,000",용산구
이태원동,22-2,청화1,1982,2023,4,13,11170,3,142.71,"245,000",용산구
도원동,23,삼성래미안,2001,2023,4,21,11170,19,84.92,"124,700",용산구
도원동,23,삼성래미안,2001,2023,4,17,11170,11,84.69,"124,000",용산구
한강로1가,64,대우월드마크용산,2007,2023,5,27,11170,5,96.645,"130,000",용산구
한강로1가,231-24,삼각아파트,1970,2023,5,25,11170,4,79.34,"150,000",용산구
이촌동,404,한가람,1998,2023,5,17,11170,12,114.96,"249,000",용산구
원효로1가,46-3,용산파크뷰(46-3),2018,2023,5,12,11170,18,27.57,"50,000",용산구
이촌동,415,한강(대우),2000,2023,5,30,11170,10,84.98,"181,000",용산구
이촌동,302-69,정우,1972,2023,5,26,11170,11,257.85,"205,000",용산구
원효로1가,41,용산더프라임,2014,2023,5,27,11170,15,114.218,"182,500",용산구
산천동,193,리버힐삼성,2001,2023,5,18,11170,13,84.98,"125,000",용산구
이촌동,402,강촌,1998,2023,5,24,11170,18,106.645,"207,000",용산구
이촌동,402,강촌,1998,2023,5,27,11170,20,84.85,"182,000",용산구
서빙고동,241-21,신동아,1984,2023,6,7,11170,3,166.98,"367,000",용산구
보광동,448,신동아1,1992,2023,6,21,11170,4,84.93,"195,000",용산구
이촌동,415,한강(대우),2000,2023,6,29,11170,11,59.98,"152,000",용산구
이촌동,300-23,한강맨숀,1971,2023,6,6,11170,1,101.95,"354,000",용산구
이촌동,415,한강(대우),2000,2023,6,24,11170,10,84.98,"185,000",용산구
이촌동,422,북한강(성원),2001,2023,6,28,11170,9,59.55,"142,000",용산구
도원동,23,삼성래미안,2001,2023,6,28,11170,12,59.94,"105,000",용산구
보광동,448,신동아1,1992,2023,6,28,11170,5,84.93,"208,000",용산구
한남동,825,한남파라곤,2011,2023,6,24,11170,2,116.0224,"187,000",용산구
보광동,151,리버빌(삼성),2000,2023,6,27,11170,3,59.7,"97,000",용산구
한남동,810,한남더힐,2011,2023,7,5,11170,8,59.686,"310,000",용산구
이촌동,404,한가람,1998,2023,7,11,11170,12,59.88,"162,500",용산구
이촌동,415,한강(대우),2000,2023,7,21,11170,11,84.98,"182,000",용산구
서빙고동,241-21,신동아,1984,2023,7,16,11170,13,140.81,"339,000",용산구
이촌동,300-10,점보,1974,2023,7,27,11170,7,177.62,"185,000",용산구
보광동,448,신동아1,1992,2023,7,29,11170,2,84.93,"220,000",용산구
보광동,448,신동아1,1992,2023,7,28,11170,9,84.93,"230,000",용산구
서빙고동,241-21,신동아,1984,2023,7,27,11170,10,140.81,"388,000",용산구
한남동,807,한남힐스테이트,2003,2023,7,29,11170,7,84.785,"185,000",용산구
이태원동,22-2,청화1,1982,2023,7,20,11170,7,106.12,"207,500",용산구
이태원동,22-2,청화1,1982,2023,8,5,11170,8,105.75,"213,000",용산구
이촌동,395,대림,1994,2023,8,18,11170,10,84.78,"179,500",용산구
한강로3가,98,센트럴파크,2020,2023,8,28,11170,17,135.3849,"355,100",용산구
이촌동,411,동아그린,1999,2023,8,15,11170,9,59.58,"122,500",용산구
한강로3가,98,센트럴파크,2020,2023,8,26,11170,15,102.8617,"300,000",용산구
이촌동,404,한가람,1998,2023,8,25,11170,22,59.88,"162,000",용산구
한남동,1-44,힐탑트레져1동,2003,2023,8,25,11170,11,231.19,"495,000",용산구
이촌동,418,동부센트레빌,2001,2023,8,31,11170,4,100.92,"215,000",용산구
이촌동,301-160,현대맨숀,1974,2023,8,28,11170,10,83.3,"187,298",용산구
한남동,810,한남더힐,2011,2023,8,27,11170,-1,240.305,"1,030,000",용산구
이촌동,300-11,왕궁,1974,2023,9,3,11170,2,102.48,"246,000",용산구
이촌동,404,한가람,1998,2023,9,25,11170,16,114.96,"250,000",용산구
한강로3가,98,센트럴파크,2020,2023,9,22,11170,10,135.3849,"347,000",용산구
이촌동,430,LG한강자이,2003,2023,9,11,11170,8,203.21,"530,000",용산구
한강로3가,98,센트럴파크,2020,2023,9,15,11170,10,114.8905,"275,000",용산구
이촌동,436,래미안첼리투스,2015,2023,9,27,11170,27,124.02,"430,998",용산구
동빙고동,42-17,리버힐에이동,2000,2023,9,26,11170,5,136.9,"345,000",용산구
산천동,204,한강타운,2001,2023,9,22,11170,5,59.69,"82,700",용산구
보광동,448,신동아1,1992,2023,9,27,11170,3,84.93,"210,000",용산구
한남동,723-3,한남하우스,1970,2023,9,21,11170,3,60.63,"38,000",용산구
한남동,810,한남더힐,2011,2023,10,5,11170,1,59.686,"315,000",용산구
한남동,829,나인원한남,2019,2023,10,28,11170,4,206.8953,"930,000",용산구
이촌동,302-64,장미,1975,2023,10,31,11170,4,196.71,"280,000",용산구
이촌동,402,강촌,1998,2023,10,11,11170,2,84.77,"180,000",용산구
효창동,274,효창파크푸르지오,2010,2023,10,31,11170,13,84.45,"162,500",용산구
산천동,204,한강타운,2001,2023,10,26,11170,1,59.69,"78,000",용산구
이촌동,404,한가람,1998,2023,10,26,11170,3,84.89,"195,000",용산구
이촌동,300-23,한강맨숀,1971,2023,10,4,11170,5,101.95,"398,000",용산구
신계동,48,용산e편한세상,2011,2023,10,30,11170,4,84.89,"175,500",용산구
한강로3가,98,센트럴파크,2020,2023,10,28,11170,9,102.8617,"302,000",용산구
이촌동,302-45,노들,1974,2023,11,21,11170,4,227.08,"168,000",용산구
서빙고동,296,금호베스트빌1,2002,2023,11,8,11170,16,144.45,"228,000",용산구
이태원동,728,주공1,1993,2023,11,30,11170,1,84.66,"155,000",용산구
도원동,3-4,제일1,1971,2023,11,23,11170,2,45.29,"35,000",용산구
이태원동,22-2,청화1,1982,2023,11,25,11170,10,174.38,"300,000",용산구
한강로3가,98,센트럴파크,2020,2023,11,20,11170,12,102.8617,"258,000",용산구
이촌동,426,이촌동삼성리버스위트,2002,2023,11,25,11170,12,134.9,"280,000",용산구
한강로2가,417,용산파크e-편한세상,2007,2023,11,25,11170,19,84.67,"156,000",용산구
이촌동,412,이촌코오롱(A),1999,2023,11,3,11170,10,84.78,"177,000",용산구
한남동,26-10,트윈빌비동,2008,2023,11,30,11170,3,179.55,"290,000",용산구
이촌동,301-160,현대맨숀,1974,2023,12,27,11170,12,139.97,"210,000",용산구
한강로1가,231-23,삼각아파트C동,1970,2023,12,22,11170,6,59.87,"68,213",용산구
이촌동,426,이촌동삼성리버스위트,2002,2023,12,30,11170,8,137.37,"275,000",용산구
이촌동,418,동부센트레빌,2001,2023,12,29,11170,17,100.92,"227,000",용산구
한강로1가,50-1,용산파크자이,2005,2023,12,23,11170,18,134.42,"172,000",용산구
이촌동,302-86,빌라맨션,1974,2023,12,15,11170,13,229.75,"245,000",용산구
도원동,23,삼성래미안,2001,2023,12,29,11170,1,59.94,"100,500",용산구
이촌동,418,동부센트레빌,2001,2023,12,22,11170,3,100.8,"165,000",용산구
이촌동,404,한가람,1998,2023,12,16,11170,15,114.96,"245,000",용산구
한남동,810,한남더힐,2011,2023,12,14,11170,7,59.686,"308,000",용산구
이촌동,300-23,한강맨숀,1971,2024,1,27,11170,5,120.56,"427,940",용산구
이촌동,400,현대한강,1997,2024,1,31,11170,14,84.88,"178,000",용산구
이촌동,404,한가람,1998,2024,1,20,11170,12,59.88,"159,000",용산구
서빙고동,296,금호베스트빌1,2002,2024,1,30,11170,4,156.58,"160,000",용산구
이촌동,300-23,한강맨숀,1971,2024,1,27,11170,5,120.56,"428,000",용산구
도원동,23,삼성래미안,2001,2024,1,25,11170,9,114.99,"120,000",용산구
이촌동,426,이촌동삼성리버스위트,2002,2024,1,22,11170,10,134.9,"305,000",용산구
이촌동,395,대림,1994,2024,1,30,11170,9,84.78,"185,000",용산구
이촌동,395,대림,1994,2024,1,23,11170,19,84.78,"180,000",용산구
문배동,11-10,용산KCC웰츠타워,2015,2024,1,22,11170,32,84.68,"139,000",용산구
이촌동,300-23,한강맨숀,1971,2024,2,24,11170,4,120.56,"424,930",용산구
이촌동,300-23,한강맨숀,1971,2024,2,16,11170,5,87.54,"339,600",용산구
한강로3가,89,쌍용스윗닷홈,2003,2024,2,3,11170,1,84.98,"149,500",용산구
이촌동,404,한가람,1998,2024,2,21,11170,14,114.96,"250,000",용산구
후암동,426,뉴후암,1973,2024,2,29,11170,1,69.42,"77,000",용산구
이촌동,404,한가람,1998,2024,2,23,11170,11,84.89,"205,500",용산구
한강로3가,98,센트럴파크,2020,2024,2,28,11170,10,114.5011,"318,000",용산구
한강로3가,98,센트럴파크,2020,2024,2,29,11170,19,114.8905,"305,000",용산구
원효로1가,133-3,리첸시아용산A,2010,2024,2,23,11170,11,122.85,"150,000",용산구
산천동,204,한강타운,2001,2024,2,29,11170,7,59.69,"79,000",용산구
이촌동,430,LG한강자이,2003,2024,3,28,11170,4,171.74,"345,000",용산구
이촌동,404,한가람,1998,2024,3,23,11170,5,59.88,"157,700",용산구
이촌동,404,한가람,1998,2024,3,30,11170,8,59.88,"165,000",용산구
이촌동,300-23,한강맨숀,1971,2024,3,1,11170,1,120.56,"417,440",용산구
이촌동,399-1,우성,1995,2024,3,27,11170,20,58.2,"138,500",용산구
한강로3가,98,센트럴파크,2020,2024,3,13,11170,17,102.8617,"272,000",용산구
후암동,244-5,행남그랜드,2004,2024,3,23,11170,5,149.71,"136,000",용산구
이촌동,430,LG한강자이,2003,2024,3,31,11170,4,171.74,"352,000",용산구
효창동,268,세양청마루,2006,2024,3,30,11170,11,84.18,"112,500",용산구
보광동,448,신동아1,1992,2024,3,28,11170,6,84.93,"240,000",용산구
한강로3가,98,센트럴파크,2020,2024,4,27,11170,28,92.1705,"257,500",용산구
한강로3가,63-389,용산시티파크(1단지),2007,2024,4,11,11170,13,146.56,"295,000",용산구
이촌동,415,한강(대우),2000,2024,4,25,11170,8,135.5,"238,000",용산구
서빙고동,296,금호베스트빌1,2002,2024,4,23,11170,2,84.94,"139,000",용산구
이촌동,412,이촌코오롱(A),1999,2024,4,20,11170,15,59.82,"153,000",용산구
한강로3가,98,센트럴파크,2020,2024,4,27,11170,28,92.1705,"257,500",용산구
이촌동,300-301,삼익,1979,2024,4,22,11170,3,145.19,"222,000",용산구
한강로3가,98,센트럴파크,2020,2024,4,20,11170,28,135.3849,"430,000",용산구
한남동,72-1,한남동리첸시아,2004,2024,4,20,11170,10,37.53,"68,000",용산구
이촌동,414,이촌코오롱(B),1999,2024,4,20,11170,8,59.82,"152,000",용산구
한강로3가,98,센트럴파크,2020,2024,5,8,11170,30,102.8617,"291,500",용산구
이촌동,411,동아그린,1999,2024,5,4,11170,4,84.82,"136,000",용산구
산천동,193,리버힐삼성,2001,2024,5,18,11170,6,114.48,"142,000",용산구
한강로1가,50-1,용산파크자이,2005,2024,5,31,11170,8,133.09,"197,500",용산구
한남동,810,한남더힐,2011,2024,5,29,11170,5,59.686,"320,000",용산구
이촌동,404,한가람,1998,2024,5,31,11170,9,59.88,"158,500",용산구
이촌동,415,한강(대우),2000,2024,5,31,11170,6,84.98,"199,500",용산구
서빙고동,296,금호베스트빌1,2002,2024,5,24,11170,9,144.99,"195,000",용산구
이촌동,404,한가람,1998,2024,5,28,11170,18,59.88,"162,500",용산구
이촌동,412,이촌코오롱(A),1999,2024,5,18,11170,6,84.78,"184,000",용산구
이촌동,436,래미안첼리투스,2015,2024,6,15,11170,9,124.02,"379,980",용산구
한강로1가,50-1,용산파크자이,2005,2024,6,27,11170,14,123.12,"182,000",용산구
효창동,287,용산롯데캐슬센터포레,2019,2024,6,22,11170,12,59.9525,"147,000",용산구
한남동,644-2,태성1,1975,2024,6,8,11170,4,59.95,"85,000",용산구
한강로3가,98,센트럴파크,2020,2024,6,26,11170,32,114.5011,"379,000",용산구
이촌동,400,현대한강,1997,2024,6,26,11170,18,84.88,"200,000",용산구
이촌동,302-61,제일,1976,2024,6,26,11170,7,128.93,"146,000",용산구
이촌동,300-23,한강맨숀,1971,2024,6,27,11170,1,101.95,"378,000",용산구
이촌동,300-23,한강맨숀,1971,2024,6,24,11170,3,178.78,"600,000",용산구
이촌동,436,래미안첼리투스,2015,2024,6,28,11170,36,124.02,"480,000",용산구
이촌동,301-160,현대맨숀,1974,2024,7,27,11170,2,83.3,"185,950",용산구
이촌동,300-23,한강맨숀,1971,2024,7,2,11170,4,101.95,"379,940",용산구
이촌동,404,한가람,1998,2024,7,22,11170,20,84.89,"238,000",용산구
이촌동,404,한가람,1998,2024,7,19,11170,20,84.89,"238,000",용산구
이촌동,418,동부센트레빌,2001,2024,7,19,11170,8,100.92,"209,000",용산구
도원동,23,삼성래미안,2001,2024,7,5,11170,11,59.94,"111,000",용산구
이촌동,301-160,현대맨숀,1974,2024,7,26,11170,7,139.97,"296,000",용산구
원효로4가,109-4,풍전,1971,2024,7,29,11170,2,67.04,"90,000",용산구
이촌동,411,동아그린,1999,2024,7,31,11170,3,84.82,"155,000",용산구
이촌동,399-1,우성,1995,2024,7,27,11170,12,58.2,"145,000",용산구
이촌동,300-23,한강맨숀,1971,2024,8,14,11170,2,167.21,"608,906",용산구
한남동,829,나인원한남,2019,2024,8,13,11170,1,273.9424,"2,500,000",용산구
한남동,72-1,한남동리첸시아,2004,2024,8,16,11170,9,83.67,"180,000",용산구
청파동3가,132-15,베르체,2003,2024,8,9,11170,1,105.03,"90,000",용산구
한강로3가,98,센트럴파크,2020,2024,8,31,11170,10,114.5011,"377,000",용산구
효창동,287,용산롯데캐슬센터포레,2019,2024,8,29,11170,13,59.79,"158,500",용산구
동자동,45,센트레빌아스테리움서울,2013,2024,8,31,11170,20,149.05,"194,000",용산구
효창동,5-145,효창한신,1987,2024,8,26,11170,4,84.69,"118,000",용산구
